No,Kategori,"Kode Produk","Nama Produk",Lokasi,Deskripsi,"Harga Pokok","Harga Jual","Harga Grosir","Minimal Grosir",Stok,"Stok Jumlah",Dijual,Online,Satuan,"Nama Satuan",Varian,"Nama Varian","Harga Online","Harga Online Sebelum Promo","Berat (Gram)",Diskon,"Limit Stok"
377,"Alat Pertukangan",187504855,"Panokok Kecil 1/4",,,17083,30000,30000,0,Ya,1,Ya,Tidak,0,,0,,30000,,,0,0
378,"Alat Pertukangan",258337887,"Panokok KOKON",,,25000,40000,40000,0,Ya,7,Ya,Tidak,0,,0,,40000,,,0,0
379,"Alat Pertukangan",140003941,"Panokok Kramik",,,14000,25000,0,0,Ya,5,Ya,Tidak,0,,0,,0,,,0,0
380,"Alat Pertukangan",188331115,"Panokok SBS",,,17493,35000,35000,0,Ya,8,Ya,Tidak,0,,0,,35000,,,0,0
381,"Alat Pertukangan",316665705,"Panokok SOLIGEN",,,31250,50000,50000,0,Ya,3,Ya,Tidak,0,,0,,50000,,,0,0
382,"Alat Pertukangan",179163505,"Panokok TK KAYU",,,17916,25000,25000,0,Ya,1,Ya,Tidak,0,,0,,25000,,,0,0
383,"Alat Pertukangan",,"PANOKOK USA",,,20833,35000,35000,0,Ya,0,Ya,Ya,0,,0,,35000,,,0,0
384,"Alat Pertukangan",,"PARABUNG WARNA",,,18202,26000,26000,0,Ya,106,Ya,Ya,0,,0,N,26000,,,0,0
385,"Alat Pertukangan",,"Patri PUTIH T. 1 M @20M",,"255.000 per roll Wan cb",13116,22000,22000,0,Ya,15.5,Ya,Ya,1,Ecer,0,,22000,,,0,0
386,"Alat Pertukangan",,"PELAMPUNG KRAN ONDA 1/2",,,70000,95000,95000,0,Ya,2,Ya,Ya,0,,0,,95000,,,0,0
387,"Alat Pertukangan",725005691,"Pelampung SOLIGEN",,,73500,105000,0,0,Ya,5,Ya,Tidak,0,,0,,0,,,0,0
388,"Alat Pertukangan",13346979,"Pensil Tukang",,,1042,3000,3000,0,Ya,97,Ya,Tidak,1,@Satu,0,,3000,,,0,0
389,"Alat Pertukangan",,"PIPA MAXLON AW 1 INC",,,14000,30000,30000,0,Ya,48,Ya,Ya,1,BTG,0,,30000,,,0,0
390,"Alat Pertukangan",24006905,"Plastik Hitam Cor (Meteran)",,,2686,8000,8000,0,Ya,30.5,Ya,Tidak,0,,0,,8000,,,0,0
391,"Alat Pertukangan",51005317,"Plastik Putih (Meteran)",,,5531,14000,14000,0,Ya,64.15,Ya,Tidak,0,,0,,14000,,,0,0
392,"Alat Pertukangan",480008816,"Radar JP",,,51000,70000,70000,0,Ya,0,Ya,Tidak,0,,1,O,70000,,,0,0
393,"Alat Pertukangan",100002659,"Rusa Kayu",,,10000,15000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
394,"Alat Pertukangan",237506944,"Rusa KOKON",,,23750,35000,35000,0,Ya,11,Ya,Tidak,0,,0,,35000,,,0,0
395,"Alat Pertukangan",7750102,"Rusa PVC Bagus HITAM",,,8000,15000,15000,0,Ya,0,Ya,Tidak,0,,0,,15000,,,0,0
396,"Alat Pertukangan",,"Rusa PVC Biasa",,,4167,12000,12000,0,Ya,10,Ya,Ya,0,,0,,12000,,,0,0
397,"Alat Pertukangan",162506835,"Rusa SBS",,,14833,25000,25000,0,Ya,9,Ya,Tidak,0,,0,,25000,,,0,0
398,"Alat Pertukangan",,"Sabit per panjang",,,32000,50000,50000,0,Ya,0,Ya,Ya,0,,0,,50000,,,0,0
399,"Alat Pertukangan",,"Sabit per pendek",,,25000,43000,43000,0,Ya,0,Ya,Ya,0,,0,,43000,,,0,0
400,"Alat Pertukangan",,"Sabit per sedang",,,30000,47000,47000,0,Ya,1,Ya,Ya,0,,0,,47000,,,0,0
401,"Alat Pertukangan",80009475,"Sarung Tangan Karet HITAM",,,9167,19000,19000,0,Ya,12,Ya,Tidak,0,,0,,19000,,,0,0
402,"Alat Pertukangan",58527660,"Sarung Tangan Karet ORANGE",,,5852,15000,15000,0,Tidak,,Ya,Tidak,0,,0,,15000,,,0,0
403,"Alat Pertukangan",16211428,"Sarung Tangan Piranha",,,1621,3000,3000,0,Tidak,,Ya,Tidak,0,,0,,3000,,,0,0
404,"Alat Pertukangan",24317334,"SARUNG TGN BINTIK",,,2293,6000,6000,0,Ya,164,Ya,Tidak,0,"1 PSG",0,,6000,,,0,0
405,"Alat Pertukangan",,SE,,,75190,80000,80000,0,Ya,219,Ya,Ya,0,,0,,80000,,,0,0
406,"Alat Pertukangan",,"SEKOP JAPAN KW",,,60417,100000,100000,0,Ya,1,Ya,Ya,0,,1,@PETAK,100000,,,0,0
407,"Alat Pertukangan",1000001984,"Sekop JAPAN PETAK",,,100000,140000,140000,0,Ya,2,Ya,Tidak,0,,0,,140000,,,0,0
408,"Alat Pertukangan",1000009616,"Sekop JAPAN RUNCING",,,100000,140000,140000,0,Ya,12,Ya,Tidak,0,,0,,140000,,,0,0
409,"Alat Pertukangan",,"SEKOP MALAYSIA/IRONBULL",,,65000,85000,85000,0,Ya,1,Ya,Ya,0,,1,O,85000,,,0,0
410,"Alat Pertukangan",35000427,"Sekop TANAH",,,34999,50000,0,0,Ya,4,Ya,Tidak,0,,0,,0,,,0,0
411,"Alat Pertukangan",394168166,"Sekop TK KAYU PETAK",,,33978,65000,65000,0,Ya,31,Ya,Tidak,0,,0,,65000,,,0,0
412,"Alat Pertukangan",394166151,"Sekop TK KAYU RUNCING",,,39416,60000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
413,"Alat Pertukangan",,"Sekrup ELT 3/4",,,10000,10000,10000,0,Ya,1,Ya,Ya,0,,0,,10000,,,0,0
414,"Alat Pertukangan",,"Sekrup ELT/FIT 1/2",,"50 KTK ELT PKU MODAL 3.058/KOTAK",3058,10000,10000,0,Ya,34,Ya,Ya,0,,1,NEW,10000,,,0,0
415,"Alat Pertukangan",,"SEKRUP ELT/FIT 5/8",,,3562,10000,10000,0,Ya,0,Ya,Ya,0,,0,,10000,,,0,0
416,"Alat Pertukangan",,"Selang Spiral 1 1/4 Tipis (Ecer)",,,5400,8000,8000,0,Tidak,,Tidak,Ya,0,,0,,8000,,,0,0
417,"Alat Pertukangan",,"SEMEN CONCH 50KG",,,69000,75000,75000,0,Ya,2,Ya,Ya,0,,0,,75000,,,0,0
418,"Alat Pertukangan",3030942,"Semen Ecer 2kg",,,2860,5000,5000,0,Tidak,,Ya,Tidak,0,,0,,5000,,,0,0
419,"Alat Pertukangan",75758346,"Semen Ecer 5kg",,,7150,12000,12000,0,Tidak,,Ya,Tidak,0,,0,,12000,,,0,0
420,"Alat Pertukangan",715006483,"Semen Garuda",,,71500,76000,76000,0,Ya,2,Ya,Tidak,0,,0,,76000,,,0,0
421,"Alat Pertukangan",,"SEMEN MERAH PUTIH 50KG",,"D/O NI IPO SBR 13 SAK",69100,76000,76000,0,Ya,301,Ya,Ya,0,,0,N,76000,,,0,0
422,"Alat Pertukangan",,"SEMEN MERDEKA @50KG",,,67500,72000,72000,0,Ya,0,Ya,Ya,0,,0,,72000,,,0,0
423,"Alat Pertukangan",757504550,"SEMEN PADANG 50KG",,,74287,80000,80000,0,Ya,75,Ya,Tidak,0,,0,,80000,,,0,0
424,"Alat Pertukangan",85844061,"Semen Putih avian (Kiloan)",,,5150,10000,10000,0,Tidak,,Tidak,Tidak,0,,0,,10000,,,0,0
425,"Alat Pertukangan",1716801443,"Semen Putih Avian (Sak) 20kg",,,103033,165000,165000,0,Ya,0,Tidak,Tidak,0,,0,,165000,,,0,0
426,"Alat Pertukangan",,"SEMEN PUTIH AVIAN 275",,,2601,8000,8000,0,Ya,284.5,Ya,Ya,1,"1 KG",0,,8000,,,0,0
427,"Alat Pertukangan",,"Semen putih avian @5kg",,"Modal aduk 39.127 42.500",40813,55000,55000,0,Ya,7,Ya,Ya,0,,0,,55000,,,0,0
428,"Alat Pertukangan",63233802,"Semen Putih Rajawali (Kiloan)",,,6323,11000,11000,0,Tidak,,Tidak,Tidak,0,,0,,11000,,,0,0
429,"Alat Pertukangan",1580827767,"Semen Putih Rajawali (Sak) 25kg",,,158082,195000,195000,0,Ya,0,Tidak,Tidak,0,,0,,195000,,,0,0
430,"Alat Pertukangan",,"SEMPROTAN KUNINGAN SOLIGEN",,,33000,45000,45000,0,Ya,3,Ya,Ya,0,,0,,45000,,,0,0
431,"Alat Pertukangan",195008539,"Semprotan SJT KUNINGAN",,,22500,35000,35000,0,Ya,0,Ya,Tidak,0,,0,,35000,,,0,0
432,"Alat Pertukangan",,"Semprotan SJT PVC @putar",,,8000,20000,20000,0,Ya,0,Ya,Ya,0,,0,,20000,,,0,0
433,"Alat Pertukangan",210007580,"Semprotan SJT PVC @tekan",,,22500,35000,35000,0,Ya,1,Ya,Tidak,0,,0,,35000,,,0,0
434,"Alat Pertukangan",67005323,"Sendok Dompol 2 IGM",,,6700,15000,15000,0,Ya,3,Ya,Tidak,0,,0,,15000,,,0,0
435,"Alat Pertukangan",100008343,"Sendok Dompol Stanvick 2",,,10000,15000,0,0,Ya,2,Ya,Tidak,0,,0,,0,,,0,0
436,"Alat Pertukangan",110008304,"Sendok Dompol Stanvick 3",,,12083,18000,18000,0,Ya,9,Ya,Tidak,0,,0,,18000,,,0,0
437,"Alat Pertukangan",130001396,"Sendok Dompol Stanvick 4",,,14000,20000,20000,0,Ya,2,Ya,Tidak,0,,0,,20000,,,0,0
438,"Alat Pertukangan",47505651,"Sendok Dompol Wilmer 1,5",,,4750,12000,12000,0,Ya,13,Ya,Tidak,0,,0,,12000,,,0,0
439,"Alat Pertukangan",51666755,"Sendok Dompol Wilmer 2",,,5166,15000,15000,0,Ya,0,Ya,Tidak,0,,1,O,15000,,,0,0
440,"Alat Pertukangan",55833351,"Sendok Dompol Wilmer 2,5",,,5583,16000,16000,0,Ya,0,Ya,Tidak,0,,0,,16000,,,0,0
441,"Alat Pertukangan",60007939,"Sendok Dompol Wilmer 3",,,6000,17000,17000,0,Ya,0,Ya,Tidak,0,,1,O,17000,,,0,0
442,"Alat Pertukangan",66666790,"Sendok Dompol Wilmer 4",,,6666,19000,19000,0,Ya,8,Ya,Tidak,0,,1,O,19000,,,0,0
443,"Alat Pertukangan",100006265,"Sendok Semen CKR",,,10000,25000,25000,0,Ya,1,Ya,Tidak,0,,0,,25000,,,0,0
444,"Alat Pertukangan",,"SENDOK SEMEN FURANO",,,11250,25000,25000,0,Ya,3,Ya,Ya,0,,0,,25000,,,0,0
445,"Alat Pertukangan",,"SENDOK SEMEN KOFUKU 7",,,12500,22000,22000,0,Ya,12,Ya,Ya,0,,0,,22000,,,0,0
446,"Alat Pertukangan",,"SENDOK SEMEN KOFUKU 8",,,13833,25000,25000,0,Ya,0,Ya,Ya,0,,0,,25000,,,0,0
447,"Alat Pertukangan",237504028,"Sendok Semen Kokon",,,23359,35000,35000,0,Ya,3,Ya,Tidak,0,,0,,35000,,,0,0
448,"Alat Pertukangan",,"Sendok Semen SOLIGEN",,,17583,30000,30000,0,Ya,23,Ya,Ya,0,,0,,30000,,,0,0
449,"Alat Pertukangan",1051451398,"Seng Plastik BESTROOF",,,105145,130000,130000,0,Ya,0,Ya,Tidak,0,,0,,130000,,,0,0
450,"Alat Pertukangan",493538495,"Seng Plastik LASERTOP",,,49353,75000,75000,0,Ya,4,Ya,Tidak,0,,1,@LSR,75000,,,0,0
451,"Alat Pertukangan",750002885,"Seng Plastik MAXILITE",,,71000,105000,105000,0,Ya,2,Ya,Tidak,0,,0,,105000,,,0,0
452,"Alat Pertukangan",700003944,"SENGPLAT MAROON",,,40731,80000,80000,0,Ya,30,Ya,Tidak,0,,0,,80000,,,0,0
453,"Alat Pertukangan",,"SENGPLAT METERAN. T45CM",,,11078,20000,20000,0,Ya,0.5,Ya,Ya,0,,0,,20000,,,0,0
454,"Alat Pertukangan",,"Siku tukang @Jumbo",,,17000,25000,25000,0,Ya,10,Ya,Ya,0,,0,,25000,,,0,0
455,"Alat Pertukangan",10833436,"Siku Tukang KECIL",,,10167,20000,20000,0,Ya,7,Ya,Tidak,0,,0,,20000,,,0,0
456,"Alat Pertukangan",150002129,"Siku Tukang Masaki Besar",,,15000,23000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
457,"Alat Pertukangan",,"Skrap Home Care 5",,,1937,5000,5000,0,Ya,5,Ya,Ya,0,,0,,5000,,,0,0
458,"Alat Pertukangan",,"Skrap Home Care 7",,,2910,6000,6000,0,Ya,0,Ya,Ya,0,,0,,6000,,,0,0
459,"Alat Pertukangan",12502520,"Skrap Plastik 5",,,667,4000,4000,0,Ya,12,Ya,Tidak,0,,0,,4000,,,0,0
460,"Alat Pertukangan",1750628,"Skrap Plastik 7",,,1374,5000,5000,0,Ya,23,Ya,Tidak,0,,0,,5000,,,0,0
461,"Alat Pertukangan",110001397,"Skrap Seng Set Hermano",,,11000,19000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
462,"Alat Pertukangan",,"SKRAP SET SJT",,,12000,20000,20000,0,Ya,3,Ya,Ya,0,,0,,20000,,,0,0
463,"Alat Pertukangan",8332947,"Slasiban Bening Kecil",,,833,3000,0,0,Ya,12,Ya,Tidak,0,,0,,0,,,0,0
464,"Alat Pertukangan",,Spritus,,,3700,10000,10000,0,Ya,3,Ya,Ya,0,,0,,10000,,,0,0
465,"Alat Pertukangan",,"Stopkran 1 inc Power",,,19460,30000,30000,0,Ya,3,Ya,Ya,0,,0,,30000,,,0,0
466,"Alat Pertukangan",,"Stopkran 1/2 power",,,11405,19000,19000,0,Ya,6,Ya,Ya,0,,0,,19000,,,0,0
467,"Alat Pertukangan",,"Stopkran 3/4 power",,,14698,23000,23000,0,Ya,10,Ya,Ya,0,,0,,23000,,,0,0
468,"Alat Pertukangan",,"Stopkran KDJ 1 inc",,,20000,30000,0,0,Ya,2,Ya,Tidak,0,,0,,0,,,0,0
469,"Alat Pertukangan",,"Stopkran KDJ 1,5 inc",,,54000,75000,75000,0,Ya,2,Ya,Ya,0,,0,,75000,,,0,0
470,"Alat Pertukangan",,"Stopkran KDJ 1/2 inc",,,11000,19000,0,0,Ya,8,Ya,Tidak,0,,0,,0,,,0,0
471,"Alat Pertukangan",,"Stopkran KDJ 2 inc",,,63286,90000,90000,0,Ya,0,Ya,Tidak,0,,0,,90000,,,0,0
472,"Alat Pertukangan",,"Stopkran KDJ 3/4 inc",,,16400,23000,23000,0,Ya,0,Ya,Tidak,0,,0,,23000,,,0,0
473,"Alat Pertukangan",,"STOPKRAN MDN/GOPRO",,,8102,15000,15000,0,Ya,34,Ya,Ya,0,,1,"1/2 INC",15000,,,0,0
474,"Alat Pertukangan",,"STOPKRAN WILMER",,,6250,15000,15000,0,Ya,24,Ya,Ya,0,,1,"#1/2 INC",15000,,,0,0
475,"Alat Pertukangan",,"Sumbu grobak",,,9250,20000,20000,0,Ya,4,Ya,Ya,0,,0,,20000,,,0,0
476,"Alat Pertukangan",899375190,"Suzuka Clear Coat 4 : 1",,,89937,110000,0,0,Ya,2,Ya,Tidak,0,,0,,0,,,0,0
477,"Alat Pertukangan",,"TALI NO 12  @1M",,,1850,5000,5000,0,Tidak,,Ya,Ya,0,,0,,5000,,,0,0
478,"Alat Pertukangan",,"TALI NO 4  @1M",,,232,1500,1500,0,Tidak,,Ya,Ya,0,,0,,1500,,,0,0
479,"Alat Pertukangan",,"TALI NO 7  @1M",,"10M = 2,3 ons",690,2500,2500,0,Tidak,,Ya,Ya,0,,0,,2500,,,0,0
480,"Alat Pertukangan",,"TALI PUTIH (NO 4-12) @1KG",,,28500,60000,60000,0,Tidak,,Ya,Ya,0,,0,,60000,,,0,0
481,"Alat Pertukangan",,"Tambilang NO tangkai (Besar)",,,37333,55000,55000,0,Ya,0,Ya,Ya,0,,0,,55000,,,0,0
482,"Alat Pertukangan",,"Tambilang TK besi PDK",,,55000,75000,75000,0,Ya,1,Ya,Ya,0,,0,,75000,,,0,0
483,"Alat Pertukangan",,"Tambilang TK Besi PJG Biru",,,70000,90000,90000,0,Ya,4,Ya,Ya,0,,0,,90000,,,0,0
484,"Alat Pertukangan",36232693,"Tapak Amplas POPEYE",,,3045,10000,10000,0,Ya,0,Ya,Tidak,0,,1,O,10000,,,0,0
485,"Alat Pertukangan",70002532,"Tapak Amplas TAIYO",,,7000,13000,13000,0,Ya,3,Ya,Tidak,0,,0,,13000,,,0,0
486,"Alat Pertukangan",,"TEMBAK SILIKON HIJAU",,,17500,25000,25000,0,Ya,1,Ya,Ya,0,,0,,25000,,,0,0
487,"Alat Pertukangan",,"Tembak silikon ORANGE",,,24000,35000,35000,0,Ya,0,Ya,Ya,0,,0,,35000,,,0,0
488,"Alat Pertukangan",,"Tembak silikon TULANG",,,17000,25000,25000,0,Ya,0,Ya,Ya,0,,0,,25000,,,0,0
489,"Alat Pertukangan",,"TENGKI PINGUIN 500L ",,,1115000,1300000,1300000,0,Ya,0,Ya,Ya,0,,0,,1300000,,,0,0
490,"Alat Pertukangan",65008735,"Tepung Kramik AA ABU-ABU",,,6500,12000,12000,0,Ya,1,Ya,Tidak,0,,0,,12000,,,0,0
491,"Alat Pertukangan",65007983,"Tepung Kramik AA BIRU",,,6500,12000,12000,0,Ya,0,Ya,Tidak,0,,0,,12000,,,0,0
492,"Alat Pertukangan",65002685,"Tepung Kramik AA CREAM",,,6500,12000,12000,0,Ya,11,Ya,Tidak,0,,0,,12000,,,0,0
493,"Alat Pertukangan",65009598,"Tepung Kramik AA HIJAU",,,6500,12000,0,0,Ya,10,Ya,Tidak,0,,0,,0,,,0,0
494,"Alat Pertukangan",65007608,"Tepung Kramik AA HITAM",,,6500,12000,0,0,Ya,2,Ya,Tidak,0,,0,,0,,,0,0
495,"Alat Pertukangan",65003645,"Tepung Kramik AA KUNING",,,6500,12000,0,0,Ya,12,Ya,Tidak,0,,0,,0,,,0,0
496,"Alat Pertukangan",6500508,"Tepung Kramik AA MARON",,,6500,12000,0,0,Ya,8,Ya,Tidak,0,,0,,0,,,0,0
497,"Alat Pertukangan",65008821,"Tepung Kramik AA PUTIH",,,6500,12000,12000,0,Ya,1,Ya,Tidak,0,,0,,12000,,,0,0
498,"Alat Pertukangan",120004970,"Tepung Kramik AM PUTIH",,,12000,17000,0,0,Ya,0,Ya,Tidak,0,,0,,0,,,0,0
499,"Alat Pertukangan",,"Tepung kramik SIKA CREAM",,,10893,16000,16000,0,Ya,6,Ya,Ya,0,,0,,16000,,,0,0
500,"Alat Pertukangan",,"Tepung kramik SIKA IVORY",,,10875,16000,16000,0,Ya,0,Ya,Ya,0,,0,,16000,,,0,0
501,"Alat Pertukangan",,"Tepung kramik SIKA PUTIH",,,10875,16000,16000,0,Ya,0,Ya,Ya,0,,0,,16000,,,0,0
502,"Alat Pertukangan",55001787,"Terpal Meteran A2 Biru",,,5500,12000,12000,0,Ya,100,Ya,Tidak,0,,0,,12000,,,0,0
503,"Alat Pertukangan",82801675,"Terpal Meteran A3 PKU BIRU",,,8280,12000,12000,0,Tidak,,Ya,Tidak,0,,0,,12000,,,0,0
504,"Alat Pertukangan",,"Terpal meteran A3 PYK BIRU",,,8700,15000,15000,0,Ya,12.15,Tidak,Ya,0,,0,,15000,,,0,0
505,"Alat Pertukangan",95002925,"Terpal Meteran A5 Biru",,,9500,17000,17000,0,Ya,92,Ya,Tidak,0,,0,,17000,,,0,0
506,"Alat Pertukangan",87004559,"Terpal Meteran Orange MONTANA",,,9800,17000,17000,0,Ya,25.5,Ya,Tidak,0,,0,,17000,,,0,0
507,"Alat Pertukangan",625007836,"Velg Artco",,,64500,78000,0,0,Ya,3,Ya,Tidak,0,,0,,0,,,0,0
508,"Alat Pertukangan",275006071,"Waterpas Magnet 60",,,26667,40000,0,0,Ya,1,Ya,Tidak,0,,0,,0,,,0,0
509,"Alat Teknik",3625827,"Amplas Bulat GLADIO",,,429,1000,1000,0,Ya,98,Ya,Tidak,0,,1,"HC 150",1000,,,0,0
510,"Alat Teknik",7254888,"Amplas Bulat TAIYO",,,700,2000,2000,0,Ya,72,Ya,Tidak,0,,1,100,2000,,,0,0
511,"Alat Teknik",,"Amplas Malvin 1000",,,1600,5000,5000,0,Ya,0,Ya,Ya,0,,0,,5000,,,0,0
512,"Alat Teknik",,"Amplas malvin 150",,,1500,5000,5000,0,Tidak,,Ya,Ya,0,,0,,5000,,,0,0
513,"Alat Teknik",,"AMPLAS MALVIN 1500",,,1500,5000,5000,0,Ya,0,Ya,Ya,0,,0,,5000,,,0,0
514,"Alat Teknik",,"Amplas malvin 2000",,,1500,5000,5000,0,Ya,5,Ya,Ya,0,,0,,5000,,,0,0
515,"Alat Teknik",,"Amplas malvin 240",,,1500,5000,5000,0,Ya,0,Ya,Ya,0,,0,,5000,,,0,0
516,"Alat Teknik",,"Amplas malvin 400",,,1500,5000,5000,0,Ya,6,Ya,Ya,0,,0,,5000,,,0,0
517,"Alat Teknik",,"Amplas malvin 500",,,1600,5000,5000,0,Ya,24,Ya,Ya,0,,0,,5000,,,0,0
518,"Alat Teknik",,"Amplas Malvin 600",,,1500,5000,5000,0,Ya,18,Ya,Ya,0,,0,,5000,,,0,0
519,"Alat Teknik",,"Amplas malvin 800",,,1598,5000,5000,0,Ya,21,Ya,Ya,0,,0,,5000,,,0,0
520,"Alat Teknik",,"AMPLAS NIPPON 1500",,,1000,5000,5000,0,Ya,89,Ya,Ya,0,,0,,5000,,,0,0
521,"Alat Teknik",,"AMPLAS NIPPON 800",,,1000,5000,5000,0,Ya,100,Ya,Ya,0,,0,,5000,,,0,0
522,"Alat Teknik",,"AMPLAS ROLL HC ECO NO 80",,,3496,12000,12000,0,Ya,25,Ya,Ya,1,"@1 MTR",0,,12000,,,0,0
523,"Alat Teknik",,"AMPLAS ROLL NIPPON  NO 80",,,4399,12000,12000,0,Ya,25,Ya,Ya,1,@1M,0,,12000,,,0,0
524,"Alat Teknik",,"AMPLAS ROLL NIPPON NO 400",,,4399,12000,12000,0,Ya,0.3,Tidak,Ya,1,@1M,0,,12000,,,0,0
525,"Alat Teknik",,"Anak Staples 5000 pics",,,15000,20000,20000,0,Ya,0,Ya,Ya,0,,0,,20000,,,0,0
526,"Alat Teknik",,"ARIK BESI BRANCH",,,2200,7000,7000,0,Ya,77,Ya,Ya,0,,0,,7000,,,0,0
527,"Alat Teknik",,"Batu Malvin 4x6",,,5000,10000,10000,0,Ya,5,Ya,Ya,0,,0,,10000,,,0,0
528,"Alat Teknik",,"Baut Canal 3/4 (Kuning)",,,218,400,400,0,Tidak,,Ya,Ya,0,,0,,400,,,0,0
529,"Alat Teknik",,"Baut Canal 3/4 (Putih)",,,195,350,350,0,Tidak,,Ya,Ya,0,,0,,350,,,0,0
530,"Alat Teknik",,"Baut Canal 5/8 Masaki",,,145,300,300,0,Tidak,,Ya,Ya,0,,0,,300,,,0,0
531,"Alat Teknik",,"BAUT CANAL AKS 5/8",,,120,300,300,0,Ya,4675,Ya,Ya,1,Pcs,0,,300,,,0,0
532,"Alat Teknik",,"BAUT CANAL LION 5/8",,,135,300,300,0,Ya,4930,Ya,Ya,1,PICS,0,,300,,,0,0
533,"Alat Teknik",,"Baut spandeks 1,5 ",,,300,500,500,0,Tidak,,Ya,Ya,0,,0,,500,,,0,0
534,"Alat Teknik",,"Baut spandeks 2 @esi",,,375,600,600,0,Tidak,,Ya,Ya,0,,0,,600,,,0,0
535,"Alat Teknik",,"BAUT SPANDEKS 2 RUSH",,,168,600,600,0,Ya,245,Ya,Ya,1,PCS,0,,600,,,0,0
536,"Alat Teknik",,"BAUT SPANDEKS 2 WCB",,"1 ktk 102.000 Isi 321",318,600,600,0,Ya,42,Ya,Ya,1,Pcs,0,,600,,,0,0
537,"Alat Teknik",,"CANAL TASO 75.75",,,113500,120000,120000,0,Ya,0,Ya,Ya,0,,0,,120000,,,0,0
538,"Alat Teknik",,"Dempul Tajima @4kg",,"Modal baru Rp 161.500",160000,172000,172000,0,Ya,0,Ya,Ya,0,,0,,172000,,,0,0
539,"Alat Teknik",,"Dinabol 10x65",,,2400,4000,4000,0,Tidak,,Ya,Ya,0,,0,,4000,,,0,0
540,"Alat Teknik",,"Dinabol 10x77",,,2250,4000,4000,0,Tidak,,Ya,Ya,0,,0,,4000,,,0,0
541,"Alat Teknik",,"Dinabol 10x97",,,3250,5000,5000,0,Tidak,,Ya,Ya,0,,0,,5000,,,0,0
542,"Alat Teknik",,"Dinabol 12x60",,,2750,5000,5000,0,Ya,0,Ya,Ya,0,,0,,5000,,,0,0
543,"Alat Teknik",,"Dinabol 8x65",,,1250,3000,3000,0,Ya,0,Ya,Ya,0,,0,,3000,,,0,0
544,"Alat Teknik",,"Dinabol 8x85",,,1750,4000,4000,0,Tidak,,Ya,Ya,0,,0,,4000,,,0,0
545,"Alat Teknik",36188168,"FLAPDISK GLADIO",,,3618,10000,10000,0,Ya,6,Tidak,Tidak,0,,1,A.100,10000,,,0,0
546,"Alat Teknik",62502022,"FLAPDISK TAIYO A150",,,6684,10000,10000,0,Ya,13,Ya,Tidak,0,,0,,10000,,,0,0
547,"Alat Teknik",62502335,"FLAPDISK TAIYO A60",,,6805,10000,10000,0,Ya,13,Ya,Tidak,0,,0,,10000,,,0,0
548,"Alat Teknik",62506510,"FLAPDISK TAIYO A80",,,6641,10000,10000,0,Ya,7,Ya,Tidak,0,,0,,10000,,,0,0
549,"Alat Teknik",,"FLAPDISK WILMER",,,4000,10000,10000,0,Ya,6,Ya,Ya,0,,1,60,10000,,,0,0
550,"Alat Teknik",,"GRINDA BRANCH BATIK",,,40000,75000,75000,0,Ya,19,Ya,Ya,0,,0,,75000,,,0,0
551,"Alat Teknik",,"Grinda Granit TOHO Asli",,"Modal 146.000 Tgl 22.06.24",147500,170000,170000,0,Ya,3,Ya,Ya,0,,0,,170000,,,0,0
552,"Alat Teknik",650002603,"Grinda HASTON",,,65000,90000,90000,0,Ya,0,Ya,Tidak,0,,1,HSTN,90000,,,0,0
553,"Alat Teknik",,"Grinda KINIK",,,9040,14000,14000,0,Ya,9,Ya,Ya,0,,0,,14000,,,0,0
554,"Alat Teknik",310003233,"Grinda KRUPT",,,31000,60000,0,0,Ya,4,Ya,Tidak,0,,0,,0,,,0,0
555,"Alat Teknik",170003268,"Grinda MAKITA Polos",,,16758,35000,35000,0,Ya,3,Ya,Tidak,0,,0,,35000,,,0,0
556,"Alat Teknik",170004345,"Grinda MAKITA Rigi",,,17000,35000,35000,0,Ya,1,Ya,Tidak,0,,0,,35000,,,0,0
557,"Alat Teknik",25006571,"Grinda Potong Besi BWS",,,2000,5000,5000,0,Ya,61,Ya,Tidak,0,,0,,5000,,,0,0
558,"Alat Teknik",26004970,"Grinda Potong Besi ENKA",,,2440,5000,5000,0,Ya,100,Ya,Tidak,0,,0,,5000,,,0,0
559,"Alat Teknik",14004431,"Grinda Potong Besi RUSH",,,1492,5000,5000,0,Ya,31,Ya,Tidak,0,,0,,5000,,,0,0
560,"Alat Teknik",,"GRINDA POTONG BRANCH",,,1900,5000,5000,0,Ya,280,Ya,Ya,0,,0,,5000,,,0,0
561,"Alat Teknik",,"Grinda potong kayu FUJIYAMA",,,17000,40000,40000,0,Ya,0,Ya,Ya,0,,0,,40000,,,0,0
562,"Alat Teknik",,"Grinda potong kayu MAILTank",,,20000,40000,40000,0,Ya,0,Ya,Ya,0,,0,,40000,,,0,0
563,"Alat Teknik",,"GRINDA POTONG KRAMIK YOZURI",,,16000,40000,40000,0,Ya,10,Ya,Ya,0,,0,,40000,,,0,0
564,"Alat Teknik",,"GRINDA POTONG WILMER",,,1300,5000,5000,0,Ya,173,Ya,Ya,0,,0,,5000,,,0,0
